state,stateno,year,y1960_2010,prez_election_year,weird5,weird5b,Biennium,Biennium_b,biennium_first_year,biennium_second_year,y1961to2010,y1961to2006,govname1,govname1_sour,govname1_date,govname2,govname2_sour,govname2_date,govname2_notes,gub_election,gub_election_regime,gov_midyear_change_date,gov_midyear_change_month,gov_midyear_change_day,gov_midyear_change_ordinal_day,gov_midyear_change_a,Budget_Pass2011_04_20,when_leg_met2011_04_13,gov_midyear_change_b,gov_midyear_change_b_note,new_gov_b,past_gov,past_gov_note,gov_midyear_change_c,gov_midyear_change_c_note,new_gov_c,new_gov_d,fracleg_old_variable,fracleg_note_old_variable,years_served,budgets_overseen,years_served_budgets_overseen_notes,term_length,years_left_in_term,limit_exists,limit_type,term_limit_length_uncertainty,years_left_before_limit,years_left_before_limit_note,years_left_before_limit_uncertainty,Lame_Duck_Last_Term,Lame_Duck_Last_Year,Lame_Duck_Last_2nd_To_Last_Year,Lame_Duck_Notes,femgov,femgov_notes,stateleg,stateleg_source,congmem,congmem_sour,stateleg_congmem_notes,legexper,party_midyear_change,party_midyear_change_direction,govparty_a,party_midbiennium_change,party_midbiennium_change_direction,party_midbiennium_change_note,govparty_b,govparty_b_2,state_midterm_penalty,govparty_c,govparty_c_note,gov_non_maj_pty,gub_party_change,gov_pty_change_since_last_budget_a,gov_pty_change_since_last_budget_b,years_since_other_party,open_bcs_term_limit,y1937_to_2010
Alabama,1,1980,1,1,0,0,1979,1979,0,1,1,1,"James, Forrest H. ""Fob"" Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1982,,,,,,1,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,1.00,0,,,1,1,1,1,,0,0,0,0,43,0,1
Alabama,1,1981,1,0,0,0,1981,1981,1,0,1,1,"James, Forrest H. ""Fob"" Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1982,,,,,,1,,0,,0,0,,,,0,0,,,2,2,,4,1,1,2,0,5,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,1.00,0,,,1,1,1,1,,0,0,0,0,44,0,1
Alabama,1,1982,1,0,0,0,1981,1981,0,1,1,1,"James, Forrest H. ""Fob"" Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1982,,,,,,1,,0,,0,0,,,,0,0,,,3,3,,4,0,1,2,0,4,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,1.00,0,,,1,1,0,1,,0,0,0,0,45,0,1
Alabama,1,1983,1,0,0,0,1983,1983,1,0,1,1,"Wallace, George C.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1986,,,,,,1,,0,,1,2,,,,1,0,,,12,8,,4,3,1,2,0,7,,,0,0,0,,0,,1,"The Book of the States, Supplement 1, January 1951",0,http://bioguide.congress.gov/biosearch/biosearch.asp,Says Wallace was in the State House in 1951,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,46,0,1
Alabama,1,1984,1,1,0,0,1983,1983,0,1,1,1,"Wallace, George C.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1986,,,,,,1,,0,,0,0,,,,0,0,,,13,9,,4,2,1,2,0,6,,,0,0,0,,0,,1,"The Book of the States, Supplement 1, January 1951",0,http://bioguide.congress.gov/biosearch/biosearch.asp,Says Wallace was in the State House in 1951,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,47,0,1
Alabama,1,1985,1,0,0,0,1985,1985,1,0,1,1,"Wallace, George C.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1986,,,,,,1,,0,,0,0,,,,0,0,,,14,10,,4,1,1,2,0,5,,,0,0,0,,0,,1,"The Book of the States, Supplement 1, January 1951",0,http://bioguide.congress.gov/biosearch/biosearch.asp,Says Wallace was in the State House in 1951,1,0,,1.00,0,,,1,1,1,1,,0,0,0,0,48,0,1
Alabama,1,1986,1,0,0,0,1985,1985,0,1,1,1,"Wallace, George C.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1986,,,,,,1,,0,,0,0,,,,0,0,,,15,11,,4,0,1,2,0,4,,,0,0,0,,0,,1,"The Book of the States, Supplement 1, January 1951",0,http://bioguide.congress.gov/biosearch/biosearch.asp,Says Wallace was in the State House in 1951,1,0,,1.00,0,,,1,1,0,1,,0,0,0,0,49,0,1
Alabama,1,1987,1,0,0,0,1987,1987,1,0,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1990,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,4,3,1,2,0,7,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,1,-1,1,0,0,1
Alabama,1,1988,1,1,0,0,1987,1987,0,1,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1990,,,,,,1,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-1,0,1
Alabama,1,1989,1,0,0,0,1989,1989,1,0,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1990,,,,,,1,,0,,0,0,,,,0,0,,,2,2,,4,1,1,2,0,5,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-2,0,1
Alabama,1,1990,1,0,0,0,1989,1989,0,1,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1990,,,,,,1,,0,,0,0,,,,0,0,,,3,3,,4,0,1,2,0,4,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,0,0,,0,0,0,0,-3,0,1
Alabama,1,1991,1,0,0,0,1991,1991,1,0,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1994,,,,,,1,,0,,0,0,,,,0,0,,,4,4,,4,3,1,2,0,3,,,1,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-4,0,1
Alabama,1,1992,1,1,0,0,1991,1991,0,1,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,0,1994,,,,,,1,,0,,0,0,,,,0,0,,,5,5,,4,2,1,2,0,2,,,1,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-5,0,1
Alabama,1,1993,1,0,0,0,1993,1993,1,0,1,1,"Hunt, Guy and then James Folsom Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,"Gary Hunt’s last day of office was April 22, 1993 upon being convicted for misusing campaign funds.  He was succeeded by James E. Folsom Jr. who previously was the Lt. Gov.",0,1994,22-Apr,4,22,112,1,1,"feb 2 to may 15, aug 12 to 14",1,,1,0,James E. Folsom Jr. is not the same governor who was in office in the 1950s.,1,"the new gov came in before the budget passed, so midyear change is coded ""1.""",1,1,0.678,,0,0,,4,1,1,2,0,9,"New note from Excel file that was brought into this one April 10, 2011.  Because the budget almost always passes after Hunt was out of office, I'm coding this as Folsom being in office.",,0,0,0,"Because the budget almost always passes after Hunt was out of office, I'm coding this as Folsom being in office.",0,,0,No record in Supplement #1 of the BOS from 1981-1991,0,http://bioguide.congress.gov/biosearch/biosearch.asp,,0,1,1,0.69,1,1,no problem for responsibility over the economy or budget.  New gov was in long enough.,1,1,1,1,"On April 22, the gov went from R to D.  Since the budget almost never passes that early, I'm considering the gov to be a D for the purposes of this analysis.  ",0,1,1,1,0,0,1
Alabama,1,1994,1,0,0,0,1993,1993,0,1,1,1,"Folsom, James E. Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,,,,,1,1994,,,,,,1,,0,,0,0,,,,0,0,,,0.6931506,1,,4,0,1,2,0,8,,,0,0,0,,0,,0,No record in Supplement #1 of the BOS from 1981-1991,0,http://bioguide.congress.gov/biosearch/biosearch.asp,,0,0,,1.00,1,,,1,1,0,1,,0,0,0,0,1,0,1
Alabama,1,1995,1,0,0,0,1995,1995,1,0,1,1,"James, Forrest H. ""Fob"" Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,"Forrest ""Fob"" James Jr.-R",,,,0,1998,,,,,,1,,0,,1,1,,,,1,0,,,4,4,,4,3,1,2,0,7,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,1,-1,1,0,0,1
Alabama,1,1996,1,1,0,0,1995,1995,0,1,1,1,"James, Forrest H. ""Fob"" Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.",,"Forrest ""Fob"" James Jr.-R",,,,0,1998,,,,,,1,,0,,0,0,,,,0,0,,,5,5,,4,2,1,2,0,6,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-1,0,1
Alabama,1,1997,1,0,0,0,1997,1997,1,0,1,1,"James, Forrest H. ""Fob"" Jr.","CQ. 1998.  Gubernatorial Elections, 1787-1997.",,"Forrest ""Fob"" James Jr.-R","CQ. 1998.  Gubernatorial Elections, 1787-1997.",,,0,1998,,,,,,1,,0,,0,0,,,,0,0,,,6,6,,4,1,1,2,0,5,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-2,0,1
Alabama,1,1998,1,0,0,0,1997,1997,0,1,1,1,"James, Forrest H. ""Fob"" Jr.","BOS 1998, 17; first served 1/79 (ck-however, he left office and came back on Jan 16, 1995), present term ends 1/99.  I know he served his whole term since he went up against Siegelman in the 1998 election and lost (American Votes 1998, 2)",,"Forrest ""Fob"" James Jr.-R",,,"BOS 1998, 17; first served 1/79 (ck-however, he left office and came back on Jan 16, 1995), present term ends 1/99.  I know he served his whole term since he went up against Siegelman in the 1998 election and lost (American Votes 1998, 2)",1,1998,,,,,,1,,0,,0,0,,,,0,0,,,7,7,,4,0,1,2,0,4,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,0.00,0,,,0,-1,0,0,,0,0,0,0,-3,0,1
Alabama,1,1999,1,0,0,0,1999,1999,1,0,1,1,"Siegelman, Donald","SAUS2002, 249 & BOS 2002, 145 says served since 1/99 and present term ends 1/03, and table is dated 2002",,Donald Siegelman-D,,,"SAUS2002, 249 & BOS 2002, 145 says served since 1/99 and present term ends 1/03, and table is dated 2002",0,2002,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,4,3,1,2,0,7,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,1.00,0,,,1,1,1,1,,0,1,1,1,0,0,1
Alabama,1,2000,1,1,0,0,1999,1999,0,1,1,1,"Siegelman, Donald","BOS 2002, 145 says served since 1/99 and present term ends 1/03, and table is dated 2002",,Donald Siegelman-D,,,"BOS 2002, 145 says served since 1/99 and present term ends 1/03, and table is dated 2002",0,2002,,,,,,1,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,1.00,0,,,1,1,1,1,,0,0,0,0,1,0,1
Alabama,1,2001,1,0,0,0,2001,2001,1,0,1,1,"Siegelman, Donald","BOS 2002, 145 says served since 1/99 and present term ends 1/03, and table is dated 2002",,Donald Siegelman-D,,,"BOS 2002, 145 says served since 1/99 and present term ends 1/03, and table is dated 2002",0,2002,,,,,,1,,0,,0,0,,,,0,0,,,2,2,,4,1,1,2,0,5,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,1.00,0,,,1,1,1,1,,0,0,0,0,2,0,1
Alabama,1,2002,1,0,0,0,2001,2001,0,1,1,1,"Siegelman, Donald","BOS 2002, 145 says served since 1/99 and present term ends 1/03, and table is dated 2002.  Also, I know tha the served out his 2002 term, because he ran as a Democrat in the 2002 election.  ",,Donald Siegelman-D,,,"BOS 2002, 145 says served since 1/99 and present term ends 1/03, and table is dated 2002.  Also, I know that he served out his 2002 term, because he ran as a Democrat in the 2002 election.  ",1,2002,,,,,,1,,0,,0,0,,,,0,0,,,3,3,,4,0,1,2,0,4,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,0,0,,1.00,0,,,1,1,0,1,,0,0,0,0,3,0,1
Alabama,1,2003,1,0,0,0,2003,2003,1,0,1,1,"Riley, Bob","BOS 2003, 183; says served since 1/03.  Present term ends 1/07.",,Bob Riley-R,,,"BOS 2003, 183; says served since 1/03.  Present term ends 1/07.",0,2006,,,,,,1,,0,,1,0,,,,1,1,,,0,0,,4,3,1,2,0,7,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,-1,0,,0,1,-1,1,0,0,1
Alabama,1,2004,1,1,0,0,2003,2003,0,1,1,1,"Riley, Bob","On March 27th, 2005, Bob Riley was said to be governor on the Alabama Web site.",,Bob Riley-R,,,"On March 27th, 2005, Bob Riley was said to be governor on the Alabama Web site.",0,2006,,,,,,1,,0,,0,0,,,,0,0,,,1,1,,4,2,1,2,0,6,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-1,0,1
Alabama,1,2005,1,0,0,0,2005,2005,1,0,1,1,"Riley, Bob",BOS 2005,Dec-04,riley,2005 Sup #1 to the BOS,Jan-05,,0,2006,,,,,,1,,0,,0,0,,,,0,0,,,2,2,,,,1,2,0,5,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-2,0,1
Alabama,1,2006,1,0,0,0,2005,2005,0,1,1,1,"Riley, Bob",BOS 2006,Jan-06,,,,,1,2006,,,,,,1,,0,,0,0,,,,0,0,,,3,3,,,,1,2,0,4,,,0,0,0,,0,,0,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,1,From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.,,1,0,,0.00,0,,,0,-1,0,0,,0,0,0,0,-3,0,1
Alabama,1,2007,1,0,0,0,2007,2007,1,0,1,,"Riley, Bob",BOS 2007,Dec-06,,,,,0,2010,,,,,,1,,0,,0,0,,,,0,0,,,4,4,,,,1,2,0,3,,,1,0,0,,,,,,,,,,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-4,0,1
Alabama,1,2008,1,1,0,0,2007,2007,0,1,1,,"Riley, Bob",BOS 2008,Mar-08,,,,,0,2010,,,,,,1,,0,,0,0,,,,0,0,,,5,5,,,,1,2,0,2,,,1,0,0,,,,,,,,,,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-5,0,1
Alabama,1,2009,1,0,0,0,2009,2009,1,0,1,,"Riley, Bob",BOS 2009,,,,,,0,2010,,,,,,1,,0,,0,0,,,,0,0,,,6,6,,,,1,2,0,1,,,1,0,1,,,,,,,,,,0,,0.00,0,,,0,-1,-1,0,,0,0,0,0,-6,0,1
Alabama,1,2010,1,0,0,0,2009,2009,0,1,1,,"Riley, Bob","Directory I, 2010",Jan-10,,,,,1,2010,,,,,,1,,0,,0,0,,,,0,0,,,7,7,,,,1,2,0,0,,,1,1,0,,,,,,,,,,0,,0.00,0,,,0,-1,0,0,,0,0,0,0,-7,-1,1
Alabama,1,2011,0,0,0,0,2011,2011,1,0,,,"Bentley, Robert","NGA Web site, accessed July 6, 2011",,,,,won 2010 election,0,2014,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0,,,0,-1,-1,0,,0,0,,,,,
Alabama,1,2012,0,1,0,0,2011,2011,0,1,,,,,,,,,,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Alabama,1,2013,0,0,0,0,2013,2013,1,0,,,,,,,,,,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1,2014,0,0,0,0,2013,2013,0,1,,,,,,,,,,1,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1,2015,0,0,0,0,2015,2015,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1,2016,0,1,0,0,2015,2015,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1925,0,0,0,0,1925,1925,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1926,0,0,0,0,1925,1925,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1927,0,0,0,0,1927,1927,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1928,0,1,0,0,1927,1927,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1929,0,0,0,0,1929,1929,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1930,0,0,0,0,1929,1929,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1931,0,0,0,0,1931,1931,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1932,0,1,0,0,1931,1931,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1933,0,0,0,0,1933,1933,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1934,0,0,0,0,1933,1933,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1935,0,0,0,0,1935,1935,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1936,0,1,0,0,1935,1935,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2,1937,0,0,0,0,1937,1937,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Alaska,2,1938,0,0,0,0,1937,1937,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Alaska,2,1939,0,0,0,0,1939,1939,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Alaska,2,1940,0,1,0,0,1939,1939,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Alaska,2,1941,0,0,0,0,1941,1941,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Alaska,2,1942,0,0,0,0,1941,1941,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Alaska,2,1943,0,0,0,0,1943,1943,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Alaska,2,1944,0,1,0,0,1943,1943,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Alaska,2,1945,0,0,0,0,1945,1945,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
